Число заявок,Дата договора,Тарифный план,Физ/Юр,Тип кл,Дата снятия
3,43157,УД ДИнт 1гр 100 Кр ХФ,Физическое лицо,Единый договор,44129
0,42807,EIPTVОсн.пак. кан.Архив (ХМФ)К,Физическое лицо,Единый договор,44121
1,41733,FAST 11гр 30 Мб в пак Кр ХФ,Физическое лицо,Единый договор,44129
1,43766,ДР 1.1гр 120 Кр ХФ,Физическое лицо,Единый договор,44120
0,41943,ПП EIPTV Техн. выгоды (ХМФ)К,Физическое лицо,Единый договор,44120
1,43010,ДИнт+MVNO 1гр 150 Кр ХФ,Физическое лицо,Единый договор,44121
2,41631,ПП ДБВ+АВ+MVNO 1гр 120 Кр ХФ,Физическое лицо,Единый договор,44126
0,43972,EIPTV Для развлечений (ХМФ)К,Физическое лицо,Единый договор,44129
4,42757,БИ 21гр 120 Кр ХФ,Физическое лицо,Единый договор,44124
0,42757,EIPTVОсн.пак. кан.Архив (ХМФ)К,Физическое лицо,Единый договор,44124
0,42429,EIPTVОсн.пак. кан.Архив (ХМФ)К,Физическое лицо,Единый договор,44125
2,42235,newОБИ 21гр 120 Кр ХФ,Физическое лицо,Единый договор,44127
0,42803,EIPTV Технолог. развлеч.(ХМФ)К,Физическое лицо,Единый договор,44129
0,43583,EIPTV Для впечатл Акция3(ХМФ)К,Физическое лицо,Единый договор,44129
0,43824,EIPTV Для впечатлений (ХМФ)К,Физическое лицо,Единый договор,44129
1,43824,ДИнт в пак 1гр 150 Кр ХФ,Физическое лицо,Единый договор,44129
0,43972,ДР 1.1гр 120 Кр ХФ,Физическое лицо,Единый договор,44129
0,42968,EIPTV ТВ Легкая цена + (ХФ)К,Физическое лицо,Единый договор,44126
0,42373,EIPTV Пакет навсегда (ХМФ)К,Физическое лицо,Единый договор,44126
0,44125,EIPTV Верная цена-3 (ХМФ)К,Физическое лицо,Единый договор,44127
0,42426,EIPTVОсн.пак. кан.Архив (ХМФ)К,Физическое лицо,Единый договор,44127
0,42579,EIPTV Для впечатлений (ХМФ)К,Физическое лицо,Единый договор,44127
3,41855,DSL БИ 23гр(2) max Кр ХФ,Физическое лицо,Единый договор,44095
0,43388,EIPTV Wink Трансф.+ ВВ (ХМФ)К,Физическое лицо,Единый договор,44127
0,43902,EIPTV Для выгоды Кр (ХМФ),Физическое лицо,Единый договор,44126
0,43190,EIPTVОсн.пак. кан.Архив (ХМФ)К,Физическое лицо,Единый договор,44127
0,41192,EIPTV Для впечатлений (ХМФ)К,Физическое лицо,Единый договор,44125
0,44008,ПП EIPTV Техн. выгод.+(ХФ)К,Физическое лицо,Единый договор,44130
0,43901,ПП EIPTV Д. развл.везде (ХМФ)К,Физическое лицо,Единый договор,44126
0,43976,EIPTVОсн.пак. кан.Архив (ХМФ)К,Физическое лицо,Единый договор,44126
5,44068,Интернет БШПД 10 Мбит/с ХФ,Физическое лицо,Единый договор,44125
0,43382,УД Домовой 2016 в пак 120 К ХФ,Физическое лицо,Единый договор,44119
0,42968,БИ 35гр 50 Кр ХФ,Физическое лицо,Единый договор,44130
0,42968,EIPTV Лояльный Стартовый(ХМФ)К,Физическое лицо,Единый договор,44130
4,42992,ТЕХНО 2гр 150 Кр ХФ,Физическое лицо,Единый договор,44130
0,44008,ПП Техноплюс+MVNO 350гр2 К ХФ,Физическое лицо,Единый договор,44130
0,43038,WG 200 Мб/с Кр ХФ,Физическое лицо,Единый договор,44130
0,43037,УД Домовой 2017 120 Кр ХФ,Физическое лицо,Единый договор,44130
0,44089,ТЕХНО 2гр 150 Кр ХФ,Физическое лицо,Единый договор,44130
0,42383,EIPTVОсн.пак. кан.Архив (ХМФ)К,Физическое лицо,Единый договор,44130
1,42892,WG new 1гр 500 Кр ХФ,Физическое лицо,Единый договор,44130
0,42892,EIPTVОсн.пак. кан.Архив (ХМФ)К,Физическое лицо,Единый договор,44130
0,43514,ДН-1 120 Кр ХФ,Физическое лицо,Единый договор,44130
0,43999,ДР 1.1гр 120 Кр ХФ,Физическое лицо,Единый договор,44130
0,42418,ИН 21гр 120 Кр ХФ,Физическое лицо,Единый договор,44130
0,43002,ЛЦ-3 21гр 120 Кр ХФ,Физическое лицо,Единый договор,44130
0,43382,EIPTVОсн.пак. кан.Архив (ХМФ)К,Физическое лицо,Единый договор,44119
0,43286,EIPTVОсн.пак. кан.Архив (ХМФ)К,Физическое лицо,Единый договор,44130
0,43088,EIPTVТВЛегкий+Год кино* (ХМФ)К,Физическое лицо,Единый договор,44127
4,41989,ДИнт в пак 1гр 150 Кр ХФ,Физическое лицо,Единый договор,44130
0,43302,БИ 35гр 120 Кр ХФ,Физическое лицо,Единый договор,44130
1,41858,WG 200 Мб/с Кр ХФ,Физическое лицо,Единый договор,44130
2,43526,ДИнт+MVNO 1гр 150 Кр ХФ,Физическое лицо,Единый договор,44130
0,41711,EIPTVОсн.пак. кан.Архив (ХМФ)К,Физическое лицо,Единый договор,44127
0,39620,DSL.НГ2020 23гр max Кр ХФ,Физическое лицо,Единый договор,44128
2,41781,БИ 21гр 15 Кр ХФ,Физическое лицо,Единый договор,44130
0,43982,EIPTV Для развлечений (ХМФ)К,Физическое лицо,Единый договор,44131
0,43953,EIPTVОсн.пакеты каналов(ХМФ)К,Физическое лицо,Единый договор,44129
0,43982,ДР 1.1гр 120 Кр ХФ,Физическое лицо,Единый договор,44131
0,43514,EIPTV Для впечатл Акция3(ХМФ)К,Физическое лицо,Единый договор,44130
2,43410,ПП ДРВ+MVNO 120 1.1. гр. Кр ХФ,Физическое лицо,Единый договор,44131
0,43410,ПП EIPTV Д. развл.везде (ХМФ)К,Физическое лицо,Единый договор,44131
0,42899,EIPTVОсн.пак. кан.Архив (ХМФ)К,Физическое лицо,Единый договор,44119
0,43953,ДР 1.1гр 120 Кр ХФ,Физическое лицо,Единый договор,44129
0,40530,FAST 11гр 10 Мб Кр ХФ,Физическое лицо,Единый договор,44124
0,43906,ДНА 1.1гр 100 Кр ХФ,Физическое лицо,Единый договор,44130
0,44111,EIPTV Тех.разв. ВВ (ХМФ)К,Физическое лицо,Единый договор,44131
2,43372,УД ДИнт 1гр 100 Кр ХФ,Физическое лицо,Единый договор,44131
0,41996,БИнт 21гр 60 К ХФ,Физическое лицо,Единый договор,44131
0,41996,EIPTVБольшой (ХМФ)К,Физическое лицо,Единый договор,44131
1,43900,УД ДВ-1 200 Кр ХФ,Физическое лицо,Единый договор,44128
0,43748,ПП EIPTV Д. развл.везде (ХМФ)К,Физическое лицо,Единый договор,44117
0,43804,WG new 1гр 500 Кр ХФ,Физическое лицо,Единый договор,44131
0,42266,Инт 10Мб/с+100 Сург (ХФ)К,Физическое лицо,Единый договор,44131
0,43900,EIPTV Для выгоды Кр (ХМФ),Физическое лицо,Единый договор,44126
0,40417,БИ 21гр 15 Кр ХФ,Физическое лицо,Единый договор,44131
0,43740,ДНА 1.1гр 100 Кр ХФ,Физическое лицо,Единый договор,44131
0,41134,EIPTVОсн.пак. кан.Архив (ХМФ)К,Физическое лицо,Единый договор,44126
0,41918,EIPTV Для впечатл Акция3(ХМФ)К,Физическое лицо,Единый договор,44131
0,41261,БИ 21гр 120 Кр ХФ,Физическое лицо,Единый договор,44131
1,41746,WG 2020 2гр 500 Кр ХФ1,Физическое лицо,Единый договор,44124
0,40900,БИ 21гр 15 Кр ХФ,Физическое лицо,Единый договор,44131
0,44130,EIPTV Технолог. развлеч.(ХМФ)К,Физическое лицо,Единый договор,44131
1,41176,ДР 1.1гр 120 Кр ХФ,Физическое лицо,Единый договор,44131
0,42401,EIPTV Пакет навсегда (ХМФ)К,Физическое лицо,Единый договор,44131
0,41366,БИ 21гр 15 Кр ХФ,Физическое лицо,Единый договор,44131
0,41635,FAST 11гр 10 Мб Кр ХФ,Физическое лицо,Единый договор,44130
0,42578,EIPTVБольшой Пакет(ХМФ)К,Физическое лицо,Единый договор,44131
0,42857,ДИнт в пак 1гр 150 Кр ХФ,Физическое лицо,Единый договор,44132
1,43431,ДИнт new 1гр 100 Кр ХФ,Физическое лицо,Единый договор,44127
0,42721,EIPTV Для впечатлений (ХМФ)К,Физическое лицо,Единый договор,44131
0,41344,EIPTVОсн.пак. кан.Архив (ХМФ)К,Физическое лицо,Единый договор,44131
